Time,ObjectCount,FPS,PhysicsTime(ms),TotalMemory(MB),ActiveObjects
9.13,1000,579.2,0.0000,1191,875
9.13,1000,571.4,0.0000,1191,875
9.13,1000,581.8,0.0000,1191,875
9.13,1000,563.9,0.0000,1191,875
9.14,1000,360.6,0.6300,1191,875
9.14,1000,535.2,0.0000,1191,875
9.14,1000,525.1,0.0000,1191,875
9.14,1000,612.6,0.0000,1191,875
9.14,1000,554.3,0.0000,1191,875
9.14,1000,604.6,0.0000,1191,875
9.15,1000,580.8,0.0000,1191,875
9.15,1000,640.0,0.0000,1191,875
9.15,1000,582.9,0.0000,1191,875
9.15,1000,611.0,0.0000,1191,875
9.15,1000,615.9,0.0000,1191,872
9.16,1000,375.4,0.6547,1191,872
9.16,1000,558.1,0.0000,1191,872
9.16,1000,558.5,0.0000,1192,872
9.16,1000,610.9,0.0000,1192,872
9.16,1000,582.6,0.0000,1192,872
9.16,1000,642.1,0.0000,1192,872
9.17,1000,632.5,0.0000,1192,872
9.17,1000,596.6,0.0000,1191,872
9.17,1000,629.9,0.0000,1191,872
9.17,1000,644.2,0.0000,1191,872
9.17,1000,635.0,0.0000,1191,872
9.17,1000,383.2,0.6658,1192,872
9.18,1000,619.8,0.0000,1192,872
9.18,1000,595.9,0.0000,1192,872
9.18,1000,588.3,0.0000,1192,872
9.18,1000,558.5,0.0000,1192,872
9.18,1000,590.3,0.0000,1192,872
9.18,1000,561.9,0.0000,1192,872
9.19,1000,610.6,0.0000,1192,872
9.19,1000,553.8,0.0000,1192,872
9.19,1000,608.8,0.0000,1192,872
9.19,1000,615.6,0.0000,1192,872
9.19,1000,603.8,0.0000,1192,872
9.20,1000,376.2,0.7643,1192,872
9.20,1000,525.8,0.0000,1192,872
9.20,1000,540.4,0.0000,1192,872
9.20,1000,529.5,0.0000,1192,872
9.20,1000,520.7,0.0000,1192,872
9.20,1000,585.9,0.0000,1192,872
9.21,1000,617.8,0.0000,1192,872
9.21,1000,632.5,0.0000,1192,872
9.21,1000,631.0,0.0000,1192,872
9.21,1000,632.5,0.0000,1192,872
9.21,1000,536.8,0.0000,1192,869
9.22,1000,361.9,0.8089,1192,869
9.22,1000,612.5,0.0000,1192,869
9.22,1000,577.1,0.0000,1192,869
9.22,1000,626.4,0.0000,1192,869
9.22,1000,613.2,0.0000,1192,869
9.22,1000,589.7,0.0000,1192,869
9.23,1000,633.3,0.0000,1192,869
9.23,1000,626.3,0.0000,1192,869
9.23,1000,610.8,0.0000,1192,869
9.23,1000,616.9,0.0000,1192,869
9.23,1000,630.1,0.0000,1192,870
9.23,1000,390.5,0.6408,1192,870
9.24,1000,190.1,0.0000,1189,870
9.24,1000,595.0,0.0000,1189,870
9.24,1000,589.4,0.0000,1189,870
9.25,1000,577.6,0.0000,1189,870
9.25,1000,612.4,0.0000,1189,870
9.25,1000,591.6,0.0000,1189,870
9.25,1000,614.6,0.0000,1189,870
9.25,1000,572.6,0.0000,1189,870
9.25,1000,392.2,0.6568,1189,870
9.26,1000,626.2,0.0000,1189,870
9.26,1000,615.2,0.0000,1189,870
9.26,1000,600.7,0.0000,1189,870
9.26,1000,612.9,0.0000,1189,870
9.26,1000,582.6,0.0000,1189,870
9.26,1000,615.2,0.0000,1189,870
9.27,1000,590.4,0.0000,1189,870
9.27,1000,586.6,0.0000,1189,870
9.27,1000,586.9,0.0000,1189,870
9.27,1000,626.6,0.0000,1189,870
9.27,1000,603.4,0.0000,1189,869
9.28,1000,362.8,0.7985,1189,869
9.28,1000,490.4,0.0000,1189,869
9.28,1000,463.3,0.0000,1189,869
9.28,1000,614.2,0.0000,1189,869
9.28,1000,630.1,0.0000,1189,869
9.28,1000,636.7,0.0000,1189,869
9.29,1000,630.9,0.0000,1189,869
9.29,1000,630.3,0.0000,1189,869
9.29,1000,621.7,0.0000,1189,869
9.29,1000,598.9,0.0000,1189,869
9.29,1000,586.7,0.0000,1189,869
9.30,1000,369.0,0.7275,1189,869
9.30,1000,591.3,0.0000,1189,869
9.30,1000,607.9,0.0000,1189,869
9.30,1000,635.2,0.0000,1189,869
9.30,1000,595.6,0.0000,1189,869
9.30,1000,595.7,0.0000,1189,869
9.31,1000,537.1,0.0000,1189,869
9.31,1000,587.1,0.0000,1189,869
9.31,1000,535.9,0.0000,1189,869
9.31,1000,563.1,0.0000,1189,869
9.31,1000,541.5,0.0000,1189,869
9.32,1000,373.3,0.6785,1189,869
9.32,1000,572.4,0.0000,1189,869
9.32,1000,568.3,0.0000,1189,869
9.32,1000,587.6,0.0000,1189,869
9.32,1000,537.0,0.0000,1189,869
9.32,1000,555.3,0.0000,1189,869
9.33,1000,586.9,0.0000,1189,869
9.33,1000,586.2,0.0000,1189,869
9.33,1000,600.4,0.0000,1189,869
9.33,1000,594.4,0.0000,1189,869
9.33,1000,523.4,0.0000,1189,869
9.34,1000,368.3,0.7139,1189,869
9.34,1000,567.3,0.0000,1189,869
9.34,1000,541.2,0.0000,1189,869
9.34,1000,610.5,0.0000,1189,869
9.34,1000,597.3,0.0000,1189,869
9.34,1000,622.5,0.0000,1189,869
9.35,1000,600.9,0.0000,1189,869
9.35,1000,628.8,0.0000,1189,869
9.35,1000,604.6,0.0000,1190,869
9.35,1000,539.3,0.0000,1190,869
9.35,1000,605.4,0.0000,1189,869
9.36,1000,363.2,0.8015,1189,869
9.36,1000,621.0,0.0000,1189,869
9.36,1000,581.4,0.0000,1190,869
9.36,1000,623.4,0.0000,1190,869
9.36,1000,609.1,0.0000,1190,869
9.36,1000,610.3,0.0000,1190,869
9.36,1000,627.1,0.0000,1190,869
9.37,1000,607.5,0.0000,1190,869
9.37,1000,622.4,0.0000,1190,869
9.37,1000,521.2,0.0000,1190,869
9.37,1000,571.2,0.0000,1190,869
9.37,1000,382.7,0.6651,1190,869
9.38,1000,582.6,0.0000,1190,869
9.38,1000,564.5,0.0000,1190,869
9.38,1000,565.1,0.0000,1190,869
9.38,1000,622.1,0.0000,1190,869
9.38,1000,570.2,0.0000,1190,869
9.38,1000,599.8,0.0000,1190,869
9.39,1000,639.2,0.0000,1190,869
9.39,1000,642.9,0.0000,1190,869
9.39,1000,613.5,0.0000,1190,869
9.39,1000,606.6,0.0000,1190,869
9.39,1000,597.7,0.0000,1190,869
9.40,1000,383.4,0.6867,1190,869
9.40,1000,594.1,0.0000,1190,869
9.40,1000,520.7,0.0000,1190,869
9.40,1000,585.4,0.0000,1190,869
9.40,1000,603.3,0.0000,1190,869
9.40,1000,617.4,0.0000,1190,869
9.41,1000,621.1,0.0000,1190,869
9.41,1000,633.1,0.0000,1190,869
9.41,1000,633.0,0.0000,1190,869
9.41,1000,631.4,0.0000,1190,869
9.41,1000,650.2,0.0000,1190,869
9.41,1000,364.6,0.8046,1190,869
9.42,1000,595.4,0.0000,1190,869
9.42,1000,617.0,0.0000,1190,869
9.42,1000,603.3,0.0000,1190,869
9.42,1000,620.8,0.0000,1191,869
9.42,1000,615.7,0.0000,1190,869
9.42,1000,616.9,0.0000,1190,869
9.43,1000,626.1,0.0000,1190,869
9.43,1000,593.0,0.0000,1190,869
9.43,1000,600.5,0.0000,1190,869
9.43,1000,584.3,0.0000,1190,869
9.43,1000,533.7,0.0000,1190,869
9.44,1000,375.3,0.6773,1190,869
9.44,1000,587.3,0.0000,1190,869
9.44,1000,625.9,0.0000,1190,869
9.44,1000,602.4,0.0000,1190,869
9.44,1000,619.9,0.0000,1190,869
9.44,1000,626.4,0.0000,1190,869
9.45,1000,567.3,0.0000,1190,869
9.45,1000,610.6,0.0000,1190,869
9.45,1000,614.8,0.0000,1190,869
9.45,1000,603.2,0.0000,1190,869
9.45,1000,596.4,0.0000,1190,869
9.45,1000,381.1,0.6447,1190,869
9.46,1000,564.3,0.0000,1190,869
9.46,1000,616.8,0.0000,1191,869
9.46,1000,588.9,0.0000,1191,869
9.46,1000,614.7,0.0000,1191,869
9.46,1000,598.5,0.0000,1191,869
9.46,1000,618.4,0.0000,1191,869
9.47,1000,606.0,0.0000,1191,869
9.47,1000,573.5,0.0000,1191,869
9.47,1000,580.4,0.0000,1191,869
9.47,1000,564.5,0.0000,1191,869
9.47,1000,383.4,0.6850,1190,869
9.48,1000,610.4,0.0000,1190,869
9.48,1000,587.2,0.0000,1190,869
9.48,1000,581.3,0.0000,1191,869
9.48,1000,602.9,0.0000,1190,869
9.48,1000,600.8,0.0000,1190,869
9.48,1000,578.0,0.0000,1190,869
9.49,1000,613.2,0.0000,1190,869
9.49,1000,604.0,0.0000,1190,869
9.49,1000,592.1,0.0000,1190,869
9.49,1000,606.9,0.0000,1190,869
9.49,1000,606.6,0.0000,1190,868
9.50,1000,369.3,0.6589,1190,868
9.50,1000,626.2,0.0000,1190,868
9.50,1000,613.6,0.0000,1190,868
9.50,1000,614.2,0.0000,1190,868
9.50,1000,621.6,0.0000,1190,868
9.50,1000,610.1,0.0000,1191,868
9.51,1000,564.9,0.0000,1191,868
9.51,1000,548.6,0.0000,1191,868
9.51,1000,613.3,0.0000,1191,868
9.51,1000,591.1,0.0000,1191,868
9.51,1000,607.1,0.0000,1191,868
9.51,1000,370.1,0.6991,1191,868
9.52,1000,621.5,0.0000,1191,868
9.52,1000,628.9,0.0000,1191,868
9.52,1000,580.0,0.0000,1191,868
9.52,1000,616.6,0.0000,1191,868
9.52,1000,558.8,0.0000,1191,868
9.52,1000,538.1,0.0000,1191,868
9.53,1000,573.1,0.0000,1191,868
9.53,1000,579.0,0.0000,1191,868
9.53,1000,577.8,0.0000,1191,868
9.53,1000,572.1,0.0000,1191,868
9.53,1000,376.1,0.6935,1191,868
9.54,1000,574.5,0.0000,1191,868
9.54,1000,596.2,0.0000,1191,868
9.54,1000,548.9,0.0000,1191,868
9.54,1000,462.4,0.0000,1191,868
9.54,1000,459.8,0.0000,1191,868
9.55,1000,550.4,0.0000,1191,868
9.55,1000,552.2,0.0000,1191,868
9.55,1000,604.5,0.0000,1191,868
9.55,1000,576.2,0.0000,1191,868
9.55,1000,599.4,0.0000,1191,867
9.56,1000,384.7,0.6799,1191,867
9.56,1000,617.1,0.0000,1191,867
9.56,1000,614.3,0.0000,1191,867
9.56,1000,584.3,0.0000,1191,867
9.56,1000,638.2,0.0000,1191,867
9.56,1000,631.9,0.0000,1191,867
9.57,1000,636.0,0.0000,1191,867
9.57,1000,626.3,0.0000,1191,867
9.57,1000,636.8,0.0000,1191,867
9.57,1000,640.7,0.0000,1191,867
9.57,1000,605.6,0.0000,1191,867
9.57,1000,547.6,0.0000,1191,867
9.58,1000,389.5,0.6830,1191,867
9.58,1000,628.7,0.0000,1192,867
9.58,1000,624.9,0.0000,1192,867
9.58,1000,604.1,0.0000,1192,867
9.58,1000,609.2,0.0000,1192,867
9.58,1000,602.9,0.0000,1192,867
9.59,1000,610.8,0.0000,1192,867
9.59,1000,587.1,0.0000,1192,867
9.59,1000,597.8,0.0000,1191,867
9.59,1000,601.4,0.0000,1191,867
9.59,1000,583.5,0.0000,1191,867
9.60,1000,376.8,0.7273,1192,867
9.60,1000,611.2,0.0000,1192,867
9.60,1000,554.6,0.0000,1192,867
9.60,1000,581.1,0.0000,1192,867
9.60,1000,624.3,0.0000,1192,867
9.60,1000,629.3,0.0000,1192,867
9.60,1000,633.8,0.0000,1192,867
9.61,1000,648.7,0.0000,1192,867
9.61,1000,604.6,0.0000,1192,867
9.61,1000,630.0,0.0000,1192,867
9.61,1000,639.2,0.0000,1192,867
9.61,1000,588.2,0.0000,1192,863
9.62,1000,387.8,0.6687,1192,863
9.62,1000,619.2,0.0000,1192,863
9.62,1000,598.4,0.0000,1192,863
9.62,1000,618.7,0.0000,1192,863
9.62,1000,622.2,0.0000,1192,863
9.62,1000,594.1,0.0000,1192,863
9.63,1000,620.8,0.0000,1192,863
9.63,1000,614.0,0.0000,1192,863
9.63,1000,627.8,0.0000,1192,863
9.63,1000,596.2,0.0000,1192,863
9.63,1000,622.3,0.0000,1192,863
9.63,1000,385.6,0.6384,1192,863
9.64,1000,600.0,0.0000,1192,863
9.64,1000,546.8,0.0000,1192,863
9.64,1000,186.7,0.0000,1189,863
9.65,1000,575.3,0.0000,1189,863
9.65,1000,573.9,0.0000,1189,863
9.65,1000,548.9,0.0000,1189,863
9.65,1000,495.8,0.0000,1189,863
9.66,1000,98.9,0.0000,1189,862
9.66,1000,368.9,0.6980,1190,862
9.67,1000,559.1,0.0000,1189,862
9.67,1000,590.4,0.0000,1189,862
9.67,1000,598.5,0.0000,1189,862
9.67,1000,607.5,0.0000,1189,862
9.67,1000,615.3,0.0000,1190,862
9.67,1000,373.8,0.6696,1190,862
9.68,1000,579.0,0.0000,1190,862
9.68,1000,577.5,0.0000,1190,862
9.68,1000,636.9,0.0000,1190,862
9.68,1000,613.9,0.0000,1190,862
9.68,1000,594.7,0.0000,1190,862
9.68,1000,611.0,0.0000,1190,862
9.69,1000,604.0,0.0000,1189,862
9.69,1000,570.5,0.0000,1189,862
9.69,1000,612.2,0.0000,1190,862
9.69,1000,616.3,0.0000,1189,862
9.69,1000,619.3,0.0000,1189,862
9.70,1000,387.7,0.6715,1190,862
9.70,1000,571.6,0.0000,1190,862
9.70,1000,625.9,0.0000,1190,862
9.70,1000,640.0,0.0000,1190,862
9.70,1000,647.7,0.0000,1190,862
9.70,1000,560.5,0.0000,1189,862
9.71,1000,591.1,0.0000,1189,862
9.71,1000,624.7,0.0000,1189,862
9.71,1000,627.7,0.0000,1189,862
9.71,1000,627.0,0.0000,1189,862
9.71,1000,631.2,0.0000,1189,862
9.71,1000,373.9,0.7406,1189,862
9.72,1000,583.9,0.0000,1190,862
9.72,1000,615.2,0.0000,1190,862
9.72,1000,610.4,0.0000,1190,862
9.72,1000,615.3,0.0000,1190,862
9.72,1000,593.0,0.0000,1190,862
9.72,1000,629.2,0.0000,1190,862
9.73,1000,618.2,0.0000,1190,862
9.73,1000,617.5,0.0000,1190,862
9.73,1000,569.9,0.0000,1189,862
9.73,1000,597.1,0.0000,1189,862
9.73,1000,621.5,0.0000,1189,862
9.74,1000,385.7,0.6860,1190,862
9.74,1000,619.3,0.0000,1190,862
9.74,1000,620.8,0.0000,1190,862
9.74,1000,575.4,0.0000,1190,862
9.74,1000,611.5,0.0000,1190,862
9.74,1000,605.0,0.0000,1190,862
9.75,1000,563.6,0.0000,1190,862
9.75,1000,606.9,0.0000,1190,862
9.75,1000,602.0,0.0000,1190,862
9.75,1000,621.0,0.0000,1190,862
9.75,1000,631.9,0.0000,1190,862
9.75,1000,383.1,0.6967,1190,862
9.76,1000,607.6,0.0000,1190,862
9.76,1000,566.6,0.0000,1190,862
9.76,1000,564.7,0.0000,1190,862
9.76,1000,554.3,0.0000,1190,862
9.76,1000,597.6,0.0000,1190,862
9.76,1000,623.8,0.0000,1190,862
9.77,1000,622.2,0.0000,1190,862
9.77,1000,616.8,0.0000,1190,862
9.77,1000,616.8,0.0000,1190,862
9.77,1000,620.6,0.0000,1190,862
9.77,1000,574.3,0.0000,1190,857
9.78,1000,381.5,0.6506,1190,857
9.78,1000,613.7,0.0000,1190,857
9.78,1000,624.8,0.0000,1190,857
9.78,1000,624.7,0.0000,1190,857
9.78,1000,620.3,0.0000,1190,857
9.78,1000,603.0,0.0000,1190,857
9.79,1000,593.9,0.0000,1190,857
9.79,1000,630.7,0.0000,1190,857
9.79,1000,610.6,0.0000,1190,857
9.79,1000,590.9,0.0000,1191,857
9.79,1000,579.1,0.0000,1191,857
9.79,1000,388.5,0.6857,1191,857
9.80,1000,629.5,0.0000,1191,857
9.80,1000,627.8,0.0000,1191,857
9.80,1000,599.1,0.0000,1190,857
9.80,1000,627.1,0.0000,1190,857
9.80,1000,627.5,0.0000,1190,857
9.80,1000,594.1,0.0000,1190,857
9.81,1000,516.0,0.0000,1190,857
9.81,1000,487.1,0.0000,1190,857
9.81,1000,549.0,0.0000,1191,857
9.81,1000,619.5,0.0000,1191,857
9.81,1000,380.2,0.6528,1191,857
9.82,1000,543.5,0.0000,1191,857
9.82,1000,603.0,0.0000,1191,857
9.82,1000,615.1,0.0000,1190,857
9.82,1000,595.9,0.0000,1191,857
9.82,1000,609.5,0.0000,1191,857
9.82,1000,628.1,0.0000,1191,857
9.83,1000,576.1,0.0000,1191,857
9.83,1000,637.4,0.0000,1191,857
9.83,1000,602.9,0.0000,1191,857
9.83,1000,598.5,0.0000,1191,857
9.83,1000,633.4,0.0000,1191,857
9.84,1000,380.1,0.6737,1191,857
9.84,1000,579.7,0.0000,1191,857
9.84,1000,515.1,0.0000,1191,857
9.84,1000,613.1,0.0000,1191,857
9.84,1000,607.7,0.0000,1191,857
9.84,1000,580.1,0.0000,1191,857
9.85,1000,654.8,0.0000,1191,857
9.85,1000,614.6,0.0000,1191,857
9.85,1000,619.6,0.0000,1191,857
9.85,1000,578.2,0.0000,1191,857
9.85,1000,604.3,0.0000,1191,857
9.85,1000,382.2,0.6455,1191,857
9.86,1000,581.3,0.0000,1191,857
9.86,1000,531.0,0.0000,1191,857
9.86,1000,558.3,0.0000,1191,857
9.86,1000,558.3,0.0000,1191,857
9.86,1000,522.8,0.0000,1191,857
9.87,1000,586.5,0.0000,1191,857
9.87,1000,640.9,0.0000,1191,857
9.87,1000,566.2,0.0000,1191,857
9.87,1000,532.4,0.0000,1191,857
9.87,1000,588.3,0.0000,1191,857
9.87,1000,380.5,0.7173,1191,857
9.88,1000,620.8,0.0000,1191,857
9.88,1000,617.1,0.0000,1191,857
9.88,1000,599.4,0.0000,1191,857
9.88,1000,560.0,0.0000,1191,857
9.88,1000,610.8,0.0000,1191,857
9.88,1000,610.1,0.0000,1191,857
9.89,1000,631.7,0.0000,1191,857
9.89,1000,611.6,0.0000,1191,857
9.89,1000,610.9,0.0000,1191,857
9.89,1000,594.2,0.0000,1191,857
9.89,1000,615.1,0.0000,1191,857
9.90,1000,377.2,0.6325,1191,857
9.90,1000,638.4,0.0000,1191,857
9.90,1000,577.4,0.0000,1191,857
9.90,1000,532.4,0.0000,1191,857
9.90,1000,556.1,0.0000,1191,857
9.90,1000,574.3,0.0000,1191,857
9.91,1000,552.3,0.0000,1191,857
9.91,1000,545.6,0.0000,1191,857
9.91,1000,602.0,0.0000,1191,857
9.91,1000,596.9,0.0000,1191,857
9.91,1000,597.8,0.0000,1191,857
9.92,1000,346.1,0.6285,1191,857
9.92,1000,494.6,0.0000,1191,857
9.92,1000,501.7,0.0000,1191,857
9.92,1000,596.4,0.0000,1191,857
9.92,1000,583.2,0.0000,1192,857
9.92,1000,604.4,0.0000,1192,857
9.93,1000,621.9,0.0000,1192,857
9.93,1000,610.5,0.0000,1192,857
9.93,1000,596.9,0.0000,1192,857
9.93,1000,499.5,0.0000,1192,857
9.93,1000,367.4,0.7190,1192,857
9.94,1000,537.3,0.0000,1192,857
9.94,1000,602.5,0.0000,1192,857
9.94,1000,606.9,0.0000,1192,857
9.94,1000,611.5,0.0000,1192,857
9.94,1000,602.6,0.0000,1192,857
9.94,1000,558.2,0.0000,1192,857
9.95,1000,554.6,0.0000,1192,857
9.95,1000,530.3,0.0000,1192,857
9.95,1000,533.9,0.0000,1192,857
9.95,1000,553.6,0.0000,1192,857
9.96,1000,354.2,0.7853,1192,857
9.96,1000,605.4,0.0000,1192,857
9.96,1000,619.9,0.0000,1192,857
9.96,1000,618.8,0.0000,1192,857
9.96,1000,590.3,0.0000,1192,857
9.96,1000,616.0,0.0000,1192,857
9.96,1000,629.6,0.0000,1192,857
9.97,1000,617.0,0.0000,1192,857
9.97,1000,560.0,0.0000,1192,857
9.97,1000,535.6,0.0000,1192,857
9.97,1000,589.3,0.0000,1192,857
9.97,1000,387.2,0.6723,1192,857
9.98,1000,627.4,0.0000,1192,857
9.98,1000,544.6,0.0000,1192,857
9.98,1000,601.4,0.0000,1192,857
9.98,1000,618.4,0.0000,1192,857
9.98,1000,613.2,0.0000,1192,857
9.98,1000,611.5,0.0000,1192,857
9.99,1000,598.0,0.0000,1192,857
9.99,1000,579.8,0.0000,1192,857
9.99,1000,643.4,0.0000,1192,857
9.99,1000,578.8,0.0000,1192,857
9.99,1000,545.9,0.0000,1192,857
10.00,1000,371.8,0.6874,1192,857
10.00,1000,568.2,0.0000,1192,857
10.00,1000,611.8,0.0000,1192,857
10.00,1000,563.7,0.0000,1192,857
10.00,1000,635.3,0.0000,1192,857
10.00,1000,630.7,0.0000,1192,857
10.01,1000,595.0,0.0000,1192,857
10.01,1000,632.1,0.0000,1192,857
10.01,1000,573.5,0.0000,1192,857
10.01,1000,596.8,0.0000,1192,857
10.01,1000,616.1,0.0000,1192,857
10.01,1000,388.7,0.6738,1192,857
10.02,1000,599.8,0.0000,1193,857
10.02,1000,602.2,0.0000,1193,857
10.02,1000,539.4,0.0000,1193,857
10.02,1000,616.4,0.0000,1193,857
10.02,1000,627.0,0.0000,1193,857
10.02,1000,573.1,0.0000,1193,857
10.03,1000,598.3,0.0000,1193,857
10.03,1000,609.0,0.0000,1193,857
10.03,1000,565.4,0.0000,1193,857
10.03,1000,633.4,0.0000,1193,857
10.03,1000,393.2,0.6050,1193,857
10.04,1000,575.0,0.0000,1193,857
10.04,1000,650.4,0.0000,1193,857
10.04,1000,652.4,0.0000,1193,857
10.04,1000,573.0,0.0000,1193,857
10.04,1000,574.8,0.0000,1193,857
10.04,1000,567.6,0.0000,1193,857
10.05,1000,627.8,0.0000,1193,857
10.05,1000,607.5,0.0000,1193,857
10.05,1000,596.4,0.0000,1193,857
10.05,1000,624.5,0.0000,1193,857
10.06,1000,145.2,0.0000,1193,857
10.06,1000,377.9,0.6756,1190,857
10.06,1000,609.5,0.0000,1190,857
10.06,1000,611.2,0.0000,1190,857
10.07,1000,598.7,0.0000,1190,857
10.07,1000,599.0,0.0000,1190,857
10.07,1000,604.9,0.0000,1190,857
10.07,1000,630.3,0.0000,1190,857
10.07,1000,534.2,0.0000,1190,857
10.08,1000,287.9,0.9072,1190,857
10.08,1000,511.7,0.0000,1190,857
10.08,1000,474.5,0.0000,1190,857
10.08,1000,480.5,0.0000,1190,857
10.08,1000,522.7,0.0000,1190,857
10.09,1000,570.2,0.0000,1190,857
10.09,1000,549.6,0.0000,1190,857
10.09,1000,543.4,0.0000,1190,857
10.09,1000,525.1,0.0000,1190,857
10.09,1000,539.5,0.0000,1190,857
10.10,1000,339.9,0.8851,1190,857
10.10,1000,542.0,0.0000,1190,857
10.10,1000,568.7,0.0000,1191,857
10.10,1000,613.4,0.0000,1190,857
10.10,1000,587.2,0.0000,1190,857
10.10,1000,566.0,0.0000,1190,857
10.11,1000,599.9,0.0000,1190,857
10.11,1000,558.8,0.0000,1190,857
10.11,1000,604.5,0.0000,1190,857
10.11,1000,597.7,0.0000,1190,857
10.11,1000,603.3,0.0000,1191,857
10.12,1000,342.9,0.7228,1191,857
10.12,1000,555.0,0.0000,1191,857
10.12,1000,509.4,0.0000,1191,857
10.12,1000,550.4,0.0000,1191,857
10.12,1000,584.8,0.0000,1191,857
10.12,1000,618.3,0.0000,1191,857
10.13,1000,608.2,0.0000,1191,857
10.13,1000,609.3,0.0000,1191,857
10.13,1000,568.1,0.0000,1191,857
10.13,1000,592.3,0.0000,1191,857
10.13,1000,571.0,0.0000,1191,857
10.14,1000,358.6,0.7948,1191,857
10.14,1000,601.2,0.0000,1191,857
10.14,1000,605.4,0.0000,1191,857
10.14,1000,539.4,0.0000,1191,857
10.14,1000,554.0,0.0000,1191,857
10.14,1000,485.2,0.0000,1191,857
10.15,1000,527.2,0.0000,1191,857
10.15,1000,596.8,0.0000,1191,857
10.15,1000,613.0,0.0000,1191,857
10.15,1000,610.4,0.0000,1191,857
10.15,1000,373.2,0.7079,1191,857
10.16,1000,567.3,0.0000,1191,857
10.16,1000,625.8,0.0000,1191,857
10.16,1000,576.4,0.0000,1191,857
10.16,1000,574.6,0.0000,1191,857
10.16,1000,515.5,0.0000,1191,857
10.16,1000,574.4,0.0000,1191,857
10.17,1000,537.7,0.0000,1191,857
10.17,1000,605.2,0.0000,1191,857
10.17,1000,599.4,0.0000,1191,857
10.17,1000,577.3,0.0000,1191,857
10.17,1000,370.6,0.7012,1191,857
10.18,1000,578.8,0.0000,1191,857
10.18,1000,616.3,0.0000,1191,857
10.18,1000,603.6,0.0000,1191,857
10.18,1000,577.7,0.0000,1191,857
10.18,1000,561.9,0.0000,1191,857
10.18,1000,531.8,0.0000,1191,857
10.19,1000,551.9,0.0000,1191,857
10.19,1000,558.8,0.0000,1191,857
10.19,1000,549.5,0.0000,1191,857
10.19,1000,556.9,0.0000,1191,857
10.19,1000,353.5,0.8153,1191,857
10.20,1000,592.8,0.0000,1191,857
10.20,1000,596.5,0.0000,1191,857
10.20,1000,585.9,0.0000,1191,857
10.20,1000,570.2,0.0000,1191,857
10.20,1000,598.0,0.0000,1191,857
10.21,1000,581.2,0.0000,1191,857
10.21,1000,608.2,0.0000,1191,857
10.21,1000,612.3,0.0000,1191,857
10.21,1000,535.6,0.0000,1191,857
10.21,1000,569.2,0.0000,1191,857
10.21,1000,372.4,0.7458,1191,857
10.22,1000,582.9,0.0000,1191,857
10.22,1000,622.4,0.0000,1191,857
10.22,1000,624.6,0.0000,1191,857
10.22,1000,600.6,0.0000,1191,857
10.22,1000,576.4,0.0000,1191,857
10.22,1000,633.2,0.0000,1192,857
10.23,1000,604.8,0.0000,1192,857
10.23,1000,514.5,0.0000,1192,857
10.23,1000,544.2,0.0000,1192,857
10.23,1000,496.1,0.0000,1192,857
10.24,1000,325.8,0.8729,1192,857
10.24,1000,578.5,0.0000,1192,857
10.24,1000,539.1,0.0000,1192,857
10.24,1000,563.6,0.0000,1192,857
10.24,1000,553.9,0.0000,1192,857
10.24,1000,613.1,0.0000,1192,857
10.25,1000,575.7,0.0000,1192,857
10.25,1000,641.0,0.0000,1192,857
10.25,1000,502.9,0.0000,1192,857
10.25,1000,543.7,0.0000,1192,857
10.25,1000,575.1,0.0000,1192,857
10.26,1000,376.3,0.7035,1192,857
10.26,1000,621.0,0.0000,1192,857
10.26,1000,580.6,0.0000,1192,857
10.26,1000,529.1,0.0000,1193,857
10.26,1000,590.1,0.0000,1192,857
10.26,1000,632.6,0.0000,1192,857
10.27,1000,635.8,0.0000,1192,857
10.27,1000,585.4,0.0000,1192,857
10.27,1000,599.6,0.0000,1192,857
10.27,1000,603.2,0.0000,1192,857
10.27,1000,628.9,0.0000,1192,857
10.27,1000,356.9,0.7872,1192,857
10.28,1000,564.7,0.0000,1192,857
10.28,1000,550.0,0.0000,1193,857
10.28,1000,559.8,0.0000,1193,857
10.28,1000,548.8,0.0000,1193,857
10.28,1000,541.2,0.0000,1192,857
10.29,1000,620.4,0.0000,1192,857
10.29,1000,622.9,0.0000,1193,857
10.29,1000,544.9,0.0000,1192,857
10.29,1000,626.2,0.0000,1192,857
10.29,1000,611.0,0.0000,1192,857
10.29,1000,373.4,0.7513,1192,857
10.30,1000,571.0,0.0000,1193,857
10.30,1000,607.1,0.0000,1193,857
10.30,1000,634.6,0.0000,1193,857
10.30,1000,559.9,0.0000,1193,857
10.30,1000,577.0,0.0000,1193,857
10.31,1000,550.5,0.0000,1193,857
10.31,1000,533.4,0.0000,1193,857
10.31,1000,576.8,0.0000,1192,857
10.31,1000,625.8,0.0000,1193,857
10.31,1000,636.2,0.0000,1193,857
10.31,1000,377.0,0.6577,1192,857
10.32,1000,580.1,0.0000,1193,857
10.32,1000,604.7,0.0000,1193,857
10.32,1000,621.5,0.0000,1193,857
10.32,1000,634.1,0.0000,1193,857
10.32,1000,592.7,0.0000,1193,857
10.33,1000,439.1,0.0000,1193,857
10.33,1000,587.3,0.0000,1193,857
10.33,1000,622.4,0.0000,1193,857
10.33,1000,599.5,0.0000,1193,857
10.33,1000,622.0,0.0000,1193,857
10.33,1000,382.5,0.6655,1193,857
